customer_id;first_name;last_name;gender;past_3_years_bike_related_purchases;DOB;Age;Age Group;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car;tenure
3103;Shaylah;Hatchell;Female;5;1953/10/21;29;Young Adult;Safety Technician II;Retail;Mass Customer;N;No;20
3104;Diahann;Blundan;Female;19;1994/11/30;59;Middle Age;Business Systems Development Analyst;Property;Mass Customer;N;Yes;2
3105;Bryn;Rycraft;Male;88;1965/10/14;35;Young Adult;Teacher;Health;Mass Customer;N;No;12
3106;Yetty;Conneely;Female;13;1989/06/03;64;Older Adult;;Financial Services;Mass Customer;N;Yes;21
3107;Dell;Tremathick;Female;98;1960/08/15;57;Middle Age;Legal Assistant;;High Net Worth;N;No;9
3108;Trip;Ahmed;Male;94;1967/10/01;66;Older Adult;Accounting Assistant III;Entertainment;Mass Customer;N;No;10
3109;Jeralee;Domleo;Female;75;1958/06/23;30;Young Adult;Automation Specialist II;Health;Mass Customer;N;Yes;10
3110;Fabien;Iacapucci;Male;14;1994/02/11;27;Young Adult;Community Outreach Specialist;IT;Affluent Customer;N;Yes;8
3111;Maxwell;Blabber;Male;42;1997/03/11;23;Young Adult;Associate Professor;Financial Services;Mass Customer;N;Yes;4
3112;Terri;Gornal;Male;41;2001/04/22;54;Middle Age;Internal Auditor;Retail;High Net Worth;N;Yes;1
3113;Wenonah;Lethabridge;Female;52;1969/12/06;50;Middle Age;Teacher;Property;Mass Customer;N;Yes;18
3114;Judah;Prime;Male;48;1974/09/05;43;Middle Age;Teacher;IT;Mass Customer;N;Yes;18
3115;Rip;Spiers;Male;40;1981/02/26;46;Middle Age;Nuclear Power Engineer;Manufacturing;Mass Customer;N;No;8
3116;Correy;Loynes;Male;16;1978/06/29;29;Young Adult;;Health;Mass Customer;N;No;7
3117;Nisse;Marriage;Female;68;1995/06/11;31;Young Adult;Cost Accountant;Financial Services;Affluent Customer;N;Yes;6
3118;Cleveland;Coxon;Male;54;1993/01/22;64;Older Adult;Occupational Therapist;Health;High Net Worth;N;No;9
3119;Earle;Frisby;Male;13;1960/01/11;45;Middle Age;;;High Net Worth;N;No;19
3120;Lauree;O'Donnell;Female;89;1979/02/04;65;Older Adult;Clinical Specialist;Health;Mass Customer;N;Yes;10
3121;Mahmoud;Batterbee;Male;82;1959/05/11;44;Middle Age;Data Coordiator;Manufacturing;Mass Customer;N;No;19
3122;Cthrine;Orans;Female;17;1980/08/17;48;Middle Age;;Manufacturing;High Net Worth;N;Yes;15
3123;Tina;Riggulsford;Female;71;1976/08/17;43;Middle Age;Dental Hygienist;Health;High Net Worth;N;No;20
3124;Anastasie;Le Grand;Female;73;1981/02/03;46;Middle Age;Account Executive;Retail;High Net Worth;N;Yes;9
3125;Krystyna;Scarasbrick;Female;2;1978/08/21;38;Young Adult;Social Worker;Health;High Net Worth;N;Yes;5
3126;Bondon;Deeley;Male;7;1986/10/16;53;Middle Age;Statistician IV;Financial Services;High Net Worth;N;No;12
3127;Tucker;Lewsley;Male;39;1971/01/31;59;Middle Age;Research Nurse;Health;Mass Customer;N;No;10
3128;Betteanne;Alldread;Female;96;1965/06/26;69;Older Adult;Geological Engineer;Manufacturing;High Net Worth;N;Yes;16
3129;Leola;Mandrier;Female;44;1955/09/25;53;Middle Age;Analog Circuit Design manager;Property;High Net Worth;N;Yes;11
3130;Krissy;Robard;Female;53;1971/01/25;25;Young Adult;VP Product Management;Telecommunications;Mass Customer;N;No;17
3131;Sybilla;O' Markey;Female;63;1999/02/24;49;Middle Age;;Retail;Affluent Customer;N;Yes;3
3132;Nicko;Artois;Male;33;1975/04/15;25;Young Adult;Sales Representative;Retail;Mass Customer;N;Yes;7
3133;Eda;MacCheyne;Female;89;1999/05/10;29;Young Adult;Quality Control Specialist;Manufacturing;Mass Customer;N;No;2
3134;Pierette;Roseman;Female;53;1995/01/20;62;Older Adult;;Manufacturing;Mass Customer;N;No;5
3135;Titus;Worsall;Male;83;1962/01/14;26;Young Adult;Staff Scientist;Financial Services;Mass Customer;N;No;16
3136;Leonardo;Brennon;Male;60;1998/08/25;31;Young Adult;Marketing Manager;Retail;Mass Customer;N;Yes;3
3137;Cathlene;;Female;48;1993/03/13;53;Middle Age;Web Designer III;;Mass Customer;N;No;9
3138;Wait;Pardey;Male;34;1971/02/19;51;Middle Age;Paralegal;Financial Services;Mass Customer;N;Yes;6
3139;Pail;De Blasi;Male;65;1973/06/13;39;Young Adult;Paralegal;Financial Services;High Net Worth;N;Yes;17
3140;Britt;Muddimer;Female;2;1985/06/11;28;Young Adult;Legal Assistant;Manufacturing;High Net Worth;N;No;16
3141;Esmaria;Kiernan;Female;92;1995/11/04;32;Young Adult;Associate Professor;Retail;Mass Customer;N;Yes;3
3142;Hubert;Kliner;Male;98;1992/08/04;27;Young Adult;Electrical Engineer;Manufacturing;Mass Customer;N;No;6
3143;Corabelle;Streatfeild;Female;0;1996/10/24;45;Middle Age;Chief Design Engineer;Manufacturing;Mass Customer;N;No;5
3144;Ringo;Everson;Male;94;1978/10/29;46;Middle Age;Programmer Analyst III;Manufacturing;Mass Customer;N;Yes;8
3145;Gar;Barnewille;Male;17;1978/06/17;46;Middle Age;Paralegal;Financial Services;High Net Worth;N;Yes;7
3146;Fredrika;Kleinmintz;Female;79;1978/01/28;48;Middle Age;Project Manager;Property;Mass Customer;N;No;15
3147;Bonnee;Farley;Female;21;1976/10/02;50;Middle Age;;Retail;Affluent Customer;N;Yes;17
3148;Berky;Degoix;Male;11;1974/10/09;44;Middle Age;Human Resources Assistant IV;;High Net Worth;N;Yes;10
3149;Caprice;Pack;Female;31;1980/09/03;33;Young Adult;Tax Accountant;;Affluent Customer;N;Yes;5
3150;Morissa;Wolfendell;Female;66;1991/10/07;124;Elderly Adult;Sales Associate;Financial Services;Mass Customer;N;No;5
3151;Thorn;Choffin;;20;;25;Young Adult;Senior Developer;IT;Affluent Customer;N;Yes;
3152;Lettie;McGenis;Female;6;1999/06/07;50;Middle Age;Teacher;Financial Services;High Net Worth;N;Yes;3
3153;Hannis;Jakubovits;Female;87;1973/12/30;66;Older Adult;Compensation Analyst;Financial Services;High Net Worth;N;No;15
3154;Angil;Ellesmere;Female;63;1957/11/21;47;Middle Age;Desktop Support Technician;Telecommunications;Mass Customer;N;Yes;19
3155;Tiphani;Fritz;Female;88;1976/12/25;48;Middle Age;Office Assistant I;IT;Affluent Customer;N;Yes;21
3156;Bearnard;Letixier;Male;23;1976/09/28;27;Young Adult;;Financial Services;Mass Customer;N;No;4
3157;Hurlee;Fasson;Male;46;1997/07/19;54;Middle Age;;Retail;Mass Customer;N;Yes;1
3158;Korey;Lansbury;Male;27;1970/05/02;57;Middle Age;VP Quality Control;Telecommunications;Mass Customer;N;Yes;12
3159;Jesus;MacShirie;Male;16;1967/02/01;46;Middle Age;;Financial Services;Affluent Customer;N;No;12
3160;Eadmund;Braycotton;Male;87;1978/07/03;47;Middle Age;Mechanical Systems Engineer;IT;Mass Customer;N;No;21
3161;Cindie;Naldrett;Female;71;1977/02/16;46;Middle Age;;Financial Services;Mass Customer;N;Yes;4
3162;Deanne;Delacour;Female;76;1978/02/24;56;Middle Age;Media Manager IV;Argiculture;Mass Customer;N;Yes;15
3163;Irvine;Mc Mechan;Male;38;1968/06/01;38;Young Adult;Environmental Specialist;Argiculture;Affluent Customer;N;No;19
3164;Hortensia;Rainger;Female;53;1986/01/14;49;Middle Age;Human Resources Assistant II;Manufacturing;Mass Customer;N;Yes;14
3165;Vyky;Coppen;Female;56;1975/05/18;69;Older Adult;Business Systems Development Analyst;Manufacturing;Affluent Customer;N;Yes;10
3166;Bronson;Plowman;Male;96;1955/05/11;29;Young Adult;Social Worker;Health;Mass Customer;N;No;20
3167;Vernor;Stedall;Male;36;1995/01/20;48;Middle Age;Web Designer IV;Property;Mass Customer;N;No;5
3168;Johan;Dudderidge;Male;89;1976/02/16;60;Older Adult;Assistant Manager;Health;Affluent Customer;N;No;22
3169;Maxim;Chavrin;Male;96;1964/01/12;56;Middle Age;Payment Adjustment Coordinator;IT;Mass Customer;N;Yes;19
3170;Bethanne;Kytter;Female;67;1968/01/26;57;Middle Age;Nurse Practicioner;Entertainment;Mass Customer;N;No;11
3171;Leif;;Male;36;1967/05/23;62;Older Adult;Account Coordinator;Financial Services;Affluent Customer;N;Yes;10
3172;Marje;Kennewell;Female;69;1961/12/17;23;Young Adult;;Retail;Affluent Customer;N;No;5
3173;Angelo;;Male;55;2001/10/10;47;Middle Age;Computer Systems Analyst I;Health;Mass Customer;N;Yes;1
3174;Odele;Blackmore;Female;67;1976/11/16;39;Middle Age;Research Associate;Financial Services;Affluent Customer;N;No;9
3175;Alphard;Cradduck;Male;82;1984/12/30;46;Middle Age;Operator;Health;Mass Customer;N;No;16
3176;Rafe;Antoniak;Male;60;1977/12/04;46;Middle Age;Physical Therapy Assistant;;Affluent Customer;N;No;16
3177;Titos;Scanes;Male;93;1978/05/07;53;Middle Age;Database Administrator IV;;Affluent Customer;N;No;6
3178;Gan;Marrion;Male;21;1971/09/28;44;Middle Age;VP Quality Control;Retail;Mass Customer;N;Yes;9
3179;Jarid;Redwood;Male;87;1979/11/04;50;Middle Age;Assistant Media Planner;Entertainment;Affluent Customer;N;Yes;17
3180;Gage;;Male;96;1974/06/14;48;Middle Age;Business Systems Development Analyst;IT;Mass Customer;N;Yes;19
3181;Ferd;Chominski;Male;39;1976/09/29;57;Middle Age;Senior Editor;Financial Services;High Net Worth;N;No;6
3182;Catherina;Hammel;Female;50;1967/10/03;50;Middle Age;;Financial Services;Affluent Customer;N;No;15
3183;Craig;Phethean;Male;64;1974/06/19;47;Middle Age;Junior Executive;Health;Mass Customer;N;No;14
3184;Marlee;Brundle;Female;2;1976/11/08;68;Older Adult;Civil Engineer;Manufacturing;Affluent Customer;N;Yes;7
3185;Duky;Crichley;Male;25;1956/01/18;27;Young Adult;Senior Financial Analyst;Financial Services;Mass Customer;N;No;10
3186;Rora;Warre;Female;22;1997/05/09;50;Middle Age;;;Mass Customer;N;Yes;2
3187;Samuele;Roycroft;Male;75;1974/05/12;25;Young Adult;Senior Quality Engineer;Financial Services;Mass Customer;N;Yes;14
3188;Boyd;;Male;94;1999/07/07;61;Older Adult;Actuary;Financial Services;Mass Customer;N;No;1
3189;Abbott;Knaggs;Male;40;1963/03/01;39;Middle Age;Environmental Specialist;Financial Services;Mass Customer;N;No;11
3190;Lizabeth;Carswell;Female;18;1985/02/05;65;Older Adult;;;Affluent Customer;N;No;15
3191;Bobbette;Amps;Female;29;1959/07/08;56;Middle Age;Director of Sales;Financial Services;Affluent Customer;N;Yes;12
3192;Illa;Klemenz;Female;37;1968/09/18;46;Middle Age;Payment Adjustment Coordinator;Financial Services;High Net Worth;N;Yes;16
3193;Augusta;Henryson;Female;6;1978/07/04;46;Middle Age;Web Designer IV;Property;High Net Worth;N;No;7
3194;Hakeem;Bernardinelli;Male;38;1978/03/11;43;Middle Age;Physical Therapy Assistant;Manufacturing;Mass Customer;N;No;11
3195;Vickie;West;Female;4;1981/03/30;47;Middle Age;Tax Accountant;Manufacturing;Mass Customer;N;No;18
3196;Teddi;Adcocks;Female;11;1977/08/04;48;Middle Age;Engineer IV;Health;Mass Customer;N;No;8
3197;Stern;Ilyenko;Male;83;1976/02/18;27;Young Adult;Environmental Specialist;Health;High Net Worth;N;No;14
3198;Dur;Knappen;Male;66;1997/08/02;55;Middle Age;Media Manager III;Manufacturing;Mass Customer;N;Yes;1
3199;Florry;Neasam;Female;98;1969/08/31;28;Young Adult;Product Engineer;;Mass Customer;N;Yes;15
3200;Marna;;Female;51;1995/11/03;24;Young Adult;Environmental Tech;Manufacturing;Mass Customer;N;No;1
3201;Zed;Blanckley;Male;61;2000/03/31;30;Young Adult;Assistant Professor;Financial Services;Mass Customer;N;Yes;1
3202;Garry;Gadson;Male;74;1994/09/10;39;Middle Age;Office Assistant IV;Financial Services;Mass Customer;N;Yes;2
3203;Swen;Merioth;Male;25;1985/02/05;29;Young Adult;GIS Technical Architect;;Affluent Customer;N;Yes;7
3204;Ibby;Beedon;Female;51;1994/11/26;65;Older Adult;Media Manager III;Health;Mass Customer;N;Yes;4
3205;Egan;Flockhart;Male;35;1959/04/20;29;Young Adult;Account Executive;;Mass Customer;N;No;20
3206;Elbertine;Trewin;Female;32;1995/03/23;37;Young Adult;Financial Advisor;Financial Services;Mass Customer;N;No;1
3207;Anica;Halfhyde;Female;46;1987/08/29;57;Middle Age;;;Mass Customer;N;No;21
3208;Jeanne;O'Meara;Female;53;1967/02/06;60;Older Adult;VP Marketing;;High Net Worth;N;No;15
3209;Clarie;Markushkin;Female;10;1964/03/28;36;Young Adult;Civil Engineer;Manufacturing;Affluent Customer;N;No;15
3210;Stella;Abreheart;Female;80;1988/02/01;31;Young Adult;Junior Executive;Manufacturing;Mass Customer;N;No;1
3211;Betsy;Cosh;Female;52;1993/06/12;43;Middle Age;Automation Specialist II;Health;High Net Worth;N;Yes;7
3212;Corella;Bartomeu;Female;62;1981/01/15;53;Middle Age;Analog Circuit Design manager;Financial Services;Affluent Customer;N;No;13
3213;Marcile;Vasiliev;Female;27;1971/09/26;31;Young Adult;;Telecommunications;Affluent Customer;N;Yes;16
3214;Cindelyn;Balas;Female;2;1993/01/21;48;Middle Age;Software Engineer III;Financial Services;Mass Customer;N;Yes;9
3215;Wolfgang;Raffles;Male;14;1976/09/28;26;Young Adult;General Manager;;Mass Customer;N;Yes;7
3216;Edgar;Ordish;Male;59;1998/05/08;56;Middle Age;Database Administrator III;Manufacturing;Mass Customer;N;Yes;1
3217;Lorena;Titterrell;Female;95;1968/03/12;48;Middle Age;Physical Therapy Assistant;Manufacturing;Mass Customer;N;No;8
3218;Conny;Starbeck;Female;38;1976/02/12;26;Young Adult;Information Systems Manager;Argiculture;Mass Customer;N;Yes;22
3219;Denyse;Scutts;Female;94;1998/01/06;52;Middle Age;Web Developer III;Financial Services;Mass Customer;N;No;3
3220;Hunt;Linn;Male;53;1972/07/26;65;Older Adult;Research Assistant IV;Manufacturing;Affluent Customer;N;No;11
3221;Brigid;Quigley;Female;59;1959/09/25;124;Elderly Adult;Internal Auditor;Property;High Net Worth;N;Yes;11
3222;Caralie;Sellors;;40;;124;Elderly Adult;Senior Editor;IT;Affluent Customer;N;No;
3223;Tiffi;Wortt;;44;;28;Young Adult;Database Administrator III;IT;Mass Customer;N;Yes;
3224;Darell;Mulqueeny;Female;67;1996/03/12;44;Middle Age;Automation Specialist III;Manufacturing;Affluent Customer;N;No;3
3225;Durante;Reddan;Male;19;1980/06/19;51;Middle Age;Chief Design Engineer;Health;Mass Customer;N;Yes;4
3226;Andi;Whittet;Female;43;1973/03/29;28;Young Adult;;Entertainment;Affluent Customer;N;No;11
3227;Costa;Sharpin;Male;37;1995/12/06;60;Older Adult;;Manufacturing;Affluent Customer;N;No;2
3228;Margette;Donaghie;Female;36;1964/08/16;60;Older Adult;Social Worker;Health;Mass Customer;N;No;13
3229;Carrol;Gheorghie;Male;69;1964/10/18;54;Middle Age;Sales Representative;Retail;High Net Worth;N;Yes;6
3230;Calida;Clardge;Female;31;1970/02/14;48;Middle Age;Executive Secretary;Financial Services;Mass Customer;N;No;12
3231;Cazzie;Gravell;Male;84;1976/05/29;31;Young Adult;;;Affluent Customer;N;Yes;16
3232;Rose;Milsom;Female;7;1993/10/10;65;Older Adult;Payment Adjustment Coordinator;Financial Services;Mass Customer;N;Yes;9
3233;Xever;Feeley;Male;7;1959/01/06;37;Young Adult;Tax Accountant;Financial Services;Mass Customer;N;Yes;17
3234;Mata;Hoggan;Male;35;1987/04/15;59;Middle Age;Safety Technician II;Manufacturing;Mass Customer;N;Yes;19
3235;Leif;Woolfall;Male;88;1965/05/15;31;Young Adult;Business Systems Development Analyst;Property;Affluent Customer;N;Yes;12
3236;Edsel;Arguile;Male;37;1993/04/01;60;Older Adult;;Manufacturing;Mass Customer;N;Yes;5
3237;Astrid;Sumnall;Female;94;1964/08/15;47;Middle Age;Assistant Manager;Manufacturing;Mass Customer;N;No;13
3238;Sauveur;Edmands;Male;23;1977/07/20;52;Middle Age;Executive Secretary;Retail;Mass Customer;N;No;14
3239;Wendi;Hew;Female;15;1971/12/06;48;Middle Age;Staff Scientist;Health;High Net Worth;N;No;5
3240;Ryon;Elsay;Male;90;1976/09/04;44;Middle Age;Chief Design Engineer;;Mass Customer;N;Yes;6
3241;Milt;Erett;Male;34;1979/10/29;66;Older Adult;Budget/Accounting Analyst IV;Manufacturing;Mass Customer;N;Yes;16
3242;Lib;Schohier;Female;4;1958/03/07;51;Middle Age;General Manager;Manufacturing;Affluent Customer;N;Yes;14
3243;Tim;Besset;Male;24;1973/05/19;65;Older Adult;Media Manager I;Health;Mass Customer;N;No;7
3244;Rosene;Bullar;Female;24;1959/05/08;65;Older Adult;Systems Administrator I;Financial Services;Mass Customer;N;No;13
3245;Wainwright;Succamore;Male;86;1959/03/27;56;Middle Age;Graphic Designer;IT;High Net Worth;N;No;7
3246;Norene;Merle;Female;73;1968/05/20;39;Middle Age;Senior Cost Accountant;Financial Services;Mass Customer;N;Yes;4
3247;Bellanca;Raymond;Female;0;1985/04/09;67;Older Adult;Structural Engineer;Manufacturing;Mass Customer;N;Yes;5
3248;Alastair;Van der Beken;Male;32;1957/05/15;43;Middle Age;Programmer Analyst II;;Affluent Customer;N;No;5
3249;Cortney;Leet;Female;46;1981/08/23;32;Young Adult;Analog Circuit Design manager;Manufacturing;Mass Customer;N;Yes;14
3250;Hussein;Ticic;Male;27;1992/04/16;48;Middle Age;;Argiculture;High Net Worth;N;Yes;4
3251;Cammie;Edridge;Female;95;1976/08/27;37;Young Adult;Safety Technician II;Financial Services;High Net Worth;N;Yes;8
3252;Alexia;McTerrelly;Female;59;1987/06/15;34;Young Adult;GIS Technical Architect;;High Net Worth;N;Yes;14
3253;Bernadine;Shakeshaft;Female;42;1990/02/10;23;Young Adult;Cost Accountant;Financial Services;High Net Worth;N;Yes;7
3254;Lissy;Paliser;Female;8;2001/05/22;124;Elderly Adult;Human Resources Assistant I;Financial Services;Mass Customer;N;No;1
3255;Sutherlan;Truin;;47;;38;Young Adult;Engineer IV;IT;High Net Worth;N;No;
3256;Collen;Kew;Female;76;1986/02/06;44;Middle Age;Professor;Financial Services;Affluent Customer;N;No;6
3257;Travis;Hulatt;Male;64;1980/05/07;45;Middle Age;Senior Editor;;Mass Customer;N;Yes;10
3258;Hettie;Godden;Female;77;1978/12/10;70;Older Adult;Sales Representative;Retail;Mass Customer;N;Yes;18
3259;Rabi;;Male;74;1953/11/04;45;Middle Age;Quality Control Specialist;;High Net Worth;N;No;10
3260;Kelsy;Rao;Female;6;1979/05/30;49;Middle Age;Research Associate;Telecommunications;High Net Worth;N;No;11
3261;Benedicto;Blumire;Male;6;1975/01/30;65;Older Adult;;Property;Mass Customer;N;Yes;5
3262;Maynord;L'Episcopi;Male;65;1959/10/14;43;Middle Age;Product Engineer;Entertainment;Mass Customer;N;No;12
3263;Quentin;Forte;Female;37;1981/08/21;46;Middle Age;Business Systems Development Analyst;Manufacturing;Affluent Customer;N;No;5
3264;Garret;Higginbottam;Male;88;1978/08/19;57;Middle Age;;Financial Services;Mass Customer;N;Yes;17
3265;Isaak;Higounet;Male;64;1967/06/02;29;Young Adult;Clinical Specialist;Health;High Net Worth;N;No;11
3266;Lambert;Edser;Male;68;1995/05/21;37;Young Adult;Account Representative III;;Mass Customer;N;Yes;5
3267;Gerri;Prott;Male;20;1987/05/30;38;Young Adult;;Property;High Net Worth;N;Yes;9
3268;Estelle;Sam;Female;93;1986/05/31;29;Young Adult;General Manager;Manufacturing;Mass Customer;N;No;20
3269;Kalvin;Paskin;Male;96;1994/12/01;67;Older Adult;GIS Technical Architect;;Mass Customer;N;No;1
3270;Tracey;Redsull;Male;47;1957/04/12;38;Young Adult;Administrative Officer;Financial Services;Mass Customer;N;Yes;5
3271;Daisi;Philip;Female;21;1986/04/18;31;Young Adult;Chief Design Engineer;Property;High Net Worth;N;Yes;16
3272;Bar;Frankcom;Male;75;1993/06/04;46;Middle Age;Payment Adjustment Coordinator;;Affluent Customer;N;No;9
3273;Darline;Alpes;Female;72;1978/05/17;51;Middle Age;General Manager;Entertainment;Mass Customer;N;No;11
3274;Tory;Dosdell;Female;44;1973/04/26;49;Middle Age;;Financial Services;Mass Customer;N;Yes;18
3275;Lela;Carrell;Female;24;1975/10/22;45;Middle Age;Computer Systems Analyst IV;Manufacturing;Mass Customer;N;No;6
3276;Goddart;Pavelin;Male;10;1979/04/18;62;Older Adult;Legal Assistant;;High Net Worth;N;No;3
3277;Demetris;Shapcote;Male;92;1962/04/20;42;Middle Age;Computer Systems Analyst I;;Affluent Customer;N;No;10
3278;Marcel;Eddolls;Male;66;1982/06/22;65;Older Adult;VP Product Management;Financial Services;Affluent Customer;N;No;9
3279;Morgun;Razoux;Male;55;1959/02/18;37;Young Adult;Staff Scientist;Financial Services;Mass Customer;N;No;14
3280;Micki;McNamara;Female;49;1987/05/02;26;Young Adult;General Manager;Financial Services;Mass Customer;N;Yes;21
3281;Peg;Cliff;Female;67;1998/02/22;65;Older Adult;Administrative Assistant III;;Mass Customer;N;No;4
3282;Helga;Nuzzi;Female;8;1959/04/24;45;Middle Age;Clinical Specialist;Health;High Net Worth;N;No;13
3283;Rowe;Barbary;Female;46;1979/01/15;33;Young Adult;Administrative Officer;Property;Mass Customer;N;Yes;6
3284;Jorrie;Cerman;Female;98;1991/08/28;37;Young Adult;Chief Design Engineer;Retail;Affluent Customer;N;No;2
3285;Mendie;Teresi;Male;51;1986/12/30;63;Older Adult;Recruiter;Health;Affluent Customer;N;Yes;9
3286;Kent;Hatter;Male;23;1961/06/02;38;Young Adult;Assistant Media Planner;Entertainment;Mass Customer;N;No;20
3287;Marys;Vazquez;Female;30;1986/01/06;124;Elderly Adult;Account Executive;;Affluent Customer;N;Yes;4
3288;Fair;Dewen;;47;;46;Middle Age;Engineer III;IT;High Net Worth;N;No;
3289;Frederico;Spearman;Male;43;1978/01/04;62;Older Adult;Assistant Manager;Property;Mass Customer;N;No;12
3290;Brandyn;Gain;Male;22;1962/09/18;68;Older Adult;;Manufacturing;High Net Worth;N;Yes;18
3291;Cindy;Eakin;Female;33;1956/01/21;51;Middle Age;Staff Accountant II;Manufacturing;Mass Customer;N;No;13
3292;Hamlen;Slograve;Male;71;1973/04/09;38;Young Adult;Web Designer I;Retail;Affluent Customer;N;Yes;3
3293;Peg;Woodstock;Female;98;1986/01/22;38;Young Adult;Automation Specialist IV;;High Net Worth;N;No;17
3294;Juditha;Leidl;Female;90;1986/06/26;60;Older Adult;Director of Sales;Manufacturing;Affluent Customer;N;No;6
3295;Cleavland;Karchowski;Male;14;1964/05/26;49;Middle Age;Human Resources Assistant III;Retail;High Net Worth;N;Yes;9
3296;Leontyne;Jackett;Female;78;1974/11/11;49;Middle Age;Quality Engineer;Financial Services;Affluent Customer;N;Yes;17
3297;Addy;Moukes;Male;39;1975/04/26;124;Elderly Adult;Product Engineer;Manufacturing;Mass Customer;N;No;13
3298;Christine;Baignard;;1;;44;Middle Age;VP Quality Control;IT;Affluent Customer;N;Yes;
3299;Sybille;Ballsdon;Female;27;1980/04/10;63;Older Adult;Systems Administrator II;Manufacturing;Affluent Customer;N;Yes;12
3300;Quintus;Gouldthorpe;Male;47;1961/05/22;37;Young Adult;Executive Secretary;Retail;Mass Customer;N;No;14
3301;Guntar;O'Halloran;Male;5;1987/03/21;68;Older Adult;Associate Professor;;Mass Customer;N;Yes;6
3302;Faulkner;McKiernan;Male;17;1956/10/30;57;Middle Age;Compensation Analyst;Financial Services;Affluent Customer;N;No;19
3303;Ced;Cuell;Male;51;1967/02/02;43;Middle Age;Structural Engineer;Telecommunications;Affluent Customer;N;Yes;11
3304;Tymothy;Rodder;Male;43;1981/01/19;47;Middle Age;;;Mass Customer;N;No;12
3305;Neddy;La Grange;Male;25;1977/02/16;33;Young Adult;Senior Developer;Health;Mass Customer;N;Yes;11
3306;Iggy;Whorton;Male;50;1991/05/17;46;Middle Age;Compensation Analyst;Financial Services;Mass Customer;N;No;7
3307;Portia;Thirlwall;Female;96;1978/09/02;45;Middle Age;Analyst Programmer;Health;High Net Worth;N;No;14
3308;Daffi;Idale;Female;5;1979/05/20;49;Middle Age;Cost Accountant;Financial Services;Mass Customer;N;Yes;14
3309;Christie;Bremeyer;Male;34;1974/12/14;63;Older Adult;Senior Sales Associate;;High Net Worth;N;Yes;3
3310;Bethany;Jarrell;Female;83;1961/10/29;44;Middle Age;VP Marketing;Property;Affluent Customer;N;Yes;12
3311;Clary;Bennitt;Female;57;1979/12/21;124;Elderly Adult;Civil Engineer;Manufacturing;Mass Customer;N;Yes;8
3312;Franky;Nanninini;;49;;29;Young Adult;Administrative Officer;IT;High Net Worth;N;No;
3313;Kori;Antoshin;Female;10;1995/03/15;51;Middle Age;;Property;High Net Worth;N;Yes;5
3314;Blakelee;Tassel;Female;50;1972/10/31;30;Young Adult;;Financial Services;Mass Customer;N;Yes;12
3315;Ninnette;Pandey;Female;77;1994/09/08;64;Older Adult;Account Executive;Property;Mass Customer;N;Yes;5
3316;Stoddard;Giacomoni;Female;31;1960/09/02;54;Middle Age;Structural Analysis Engineer;;Mass Customer;N;No;18
3317;Ric;Kondrachenko;Male;35;1970/07/08;62;Older Adult;Actuary;Financial Services;Mass Customer;N;Yes;11
3318;Courtnay;Allmen;Male;37;1962/02/07;58;Middle Age;;Manufacturing;High Net Worth;N;Yes;19
3319;Erda;;Female;67;1966/04/04;30;Young Adult;;Financial Services;Affluent Customer;N;Yes;19
3320;Anabella;Mealham;Female;16;1994/06/02;44;Middle Age;Nuclear Power Engineer;Manufacturing;High Net Worth;N;No;6
3321;Ives;;Male;38;1980/05/10;124;Elderly Adult;Software Test Engineer I;;High Net Worth;N;Yes;14
3322;Hew;Sworder;;24;;51;Middle Age;Financial Analyst;Financial Services;Affluent Customer;N;Yes;
3323;Cortie;Hamshar;Male;99;1973/03/01;51;Middle Age;Account Representative I;Health;High Net Worth;N;No;8
3324;Sholom;;Male;32;1973/07/11;28;Young Adult;Research Nurse;Health;Mass Customer;N;Yes;10
3325;Sylas;;Male;80;1996/10/08;49;Middle Age;Database Administrator IV;Manufacturing;High Net Worth;N;No;1
3326;Wes;Crotch;Male;83;1975/04/13;51;Middle Age;Nurse;Manufacturing;High Net Worth;N;Yes;22
3327;Roma;Le Gallo;Male;84;1973/02/02;63;Older Adult;Teacher;Manufacturing;Mass Customer;N;No;15
3328;Arabella;Delgaty;Female;58;1961/08/06;50;Middle Age;Food Chemist;Health;Mass Customer;N;No;6
3329;Karissa;Leal;Female;97;1974/08/06;68;Older Adult;;;High Net Worth;N;No;13
3330;Tina;Pristnor;Female;70;1955/11/06;53;Middle Age;;Health;Mass Customer;N;Yes;18
3331;Claire;Trahar;Female;18;1971/09/20;26;Young Adult;Technical Writer;Financial Services;Mass Customer;N;No;8
3332;Cissy;Jeffress;Female;43;1998/09/24;45;Middle Age;Account Representative III;Health;Mass Customer;N;No;3
3333;Celinda;Asher;Female;30;1979/05/08;59;Middle Age;Software Test Engineer II;Property;Mass Customer;N;Yes;17
3334;Koralle;Winckles;Female;63;1965/05/22;44;Middle Age;VP Product Management;Health;Mass Customer;N;Yes;12
3335;Damian;Dutt;Male;47;1979/12/15;45;Middle Age;Editor;Health;Mass Customer;N;No;16
3336;Konstantine;Terne;Male;47;1979/01/10;48;Middle Age;Research Assistant IV;Manufacturing;Mass Customer;N;Yes;8
3337;Brendan;Aird;Male;58;1976/10/28;60;Older Adult;;Argiculture;Mass Customer;N;Yes;16
3338;Nata;Ozanne;Female;48;1964/07/08;38;Young Adult;;Manufacturing;Mass Customer;N;Yes;10
